date,hour,zone,day_of_week,is_weekend,is_peak_hour,zone_tier,weather,weather_surge_adj,trip_count,avg_demand_score,avg_surge,available_drivers,ev_driver_share,demand_supply_ratio
2024-01-07,3,Downtown,Sunday,TRUE,FALSE,1,Stormy,0.5,20,42,1.92,22,0.42,0.909
2024-01-07,3,Midtown,Sunday,TRUE,FALSE,2,Clear,0,10,22,1.33,15,0.36,0.667
2024-01-07,3,Suburb_North,Sunday,TRUE,FALSE,3,Clear,0,10,19.4,1.37,12,0.41,0.833
2024-01-07,3,Suburb_South,Sunday,TRUE,FALSE,3,Rainy,0.3,8,23.1,1.4,8,0.42,1
2024-01-07,4,Airport,Sunday,TRUE,FALSE,1,Clear,0,15,47.4,1.9,20,0.39,0.75
2024-01-07,4,Downtown,Sunday,TRUE,FALSE,1,Clear,0,17,50.6,1.95,15,0.41,1.133
2024-01-07,4,Midtown,Sunday,TRUE,FALSE,2,Clear,0,22,34.7,1.69,17,0.34,1.294
2024-01-07,4,Suburb_North,Sunday,TRUE,FALSE,3,Clear,0,11,28.3,1.58,9,0.29,1.222
2024-01-07,4,Suburb_South,Sunday,TRUE,FALSE,3,Rainy,0.3,7,32.6,1.63,10,0.3,0.7
2024-01-07,5,Airport,Sunday,TRUE,FALSE,1,Rainy,0.3,13,42.3,1.87,12,0.43,1.083
2024-01-07,5,Downtown,Sunday,TRUE,FALSE,1,Clear,0,20,49.4,1.93,22,0.39,0.909
2024-01-07,5,Midtown,Sunday,TRUE,FALSE,2,Clear,0,18,29.5,1.57,16,0.32,1.125
2024-01-07,5,Suburb_North,Sunday,TRUE,FALSE,3,Foggy,0.15,9,28.3,1.6,10,0.42,0.9
2024-01-07,5,Suburb_South,Sunday,TRUE,FALSE,3,Stormy,0.5,10,24.4,1.57,7,0.38,1.429
2024-01-07,6,Airport,Sunday,TRUE,FALSE,1,Foggy,0.15,12,53.9,2.17,16,0.47,0.75
2024-01-07,6,Downtown,Sunday,TRUE,FALSE,1,Clear,0,17,52.8,2.13,17,0.4,1
2024-01-07,6,Midtown,Sunday,TRUE,FALSE,2,Clear,0,10,28.2,1.59,12,0.32,0.833
2024-01-07,6,Suburb_North,Sunday,TRUE,FALSE,3,Clear,0,9,15.3,1.34,10,0.43,0.9
2024-01-07,6,Suburb_South,Sunday,TRUE,FALSE,3,Clear,0,11,23.3,1.5,11,0.44,1
2024-01-07,7,Airport,Sunday,TRUE,TRUE,1,Stormy,0.5,32,74.9,2.44,37,0.43,0.865
2024-01-07,7,Downtown,Sunday,TRUE,TRUE,1,Clear,0,26,74.2,2.55,28,0.4,0.929
2024-01-07,7,Midtown,Sunday,TRUE,TRUE,2,Clear,0,19,60.7,2.32,19,0.51,1
2024-01-07,7,Suburb_North,Sunday,TRUE,TRUE,3,Clear,0,16,51.1,1.95,19,0.44,0.842
2024-01-07,7,Suburb_South,Sunday,TRUE,TRUE,3,Rainy,0.3,14,53.1,2,19,0.43,0.737
2024-01-07,8,Airport,Sunday,TRUE,TRUE,1,Clear,0,30,80.1,2.4,30,0.34,1
2024-01-07,8,Downtown,Sunday,TRUE,TRUE,1,Rainy,0.3,25,83.3,2.77,30,0.18,0.833
2024-01-07,8,Midtown,Sunday,TRUE,TRUE,2,Stormy,0.5,22,51.8,1.99,17,0.45,1.294
2024-01-07,8,Suburb_North,Sunday,TRUE,TRUE,3,Foggy,0.15,18,51.2,2.1,22,0.34,0.818
2024-01-07,8,Suburb_South,Sunday,TRUE,TRUE,3,Foggy,0.15,13,44.4,1.88,19,0.46,0.684
2024-01-07,9,Airport,Sunday,TRUE,TRUE,1,Clear,0,21,80.9,2.57,13,0.44,1.615
2024-01-07,9,Downtown,Sunday,TRUE,TRUE,1,Clear,0,39,82.7,2.53,47,0.51,0.83
2024-01-07,9,Midtown,Sunday,TRUE,TRUE,2,Clear,0,22,61.2,2.27,23,0.44,0.957
2024-01-07,9,Suburb_North,Sunday,TRUE,TRUE,3,Rainy,0.3,13,51,1.95,15,0.25,0.867
2024-01-07,9,Suburb_South,Sunday,TRUE,TRUE,3,Foggy,0.15,16,43.5,1.93,15,0.44,1.067
2024-01-07,10,Airport,Sunday,TRUE,FALSE,1,Clear,0,16,41.8,1.77,17,0.35,0.941
2024-01-07,10,Downtown,Sunday,TRUE,FALSE,1,Clear,0,13,50.7,2.03,12,0.42,1.083
2024-01-07,10,Midtown,Sunday,TRUE,FALSE,2,Stormy,0.5,12,36,1.71,14,0.46,0.857
2024-01-07,10,Suburb_North,Sunday,TRUE,FALSE,3,Clear,0,11,28,1.57,12,0.38,0.917
2024-01-07,10,Suburb_South,Sunday,TRUE,FALSE,3,Rainy,0.3,7,15.9,1.41,3,0.31,2.333
2024-01-07,11,Airport,Sunday,TRUE,FALSE,1,Clear,0,12,54.7,2.06,10,0.43,1.2
2024-01-07,11,Downtown,Sunday,TRUE,FALSE,1,Clear,0,16,43.5,1.87,19,0.46,0.842
2024-01-07,11,Midtown,Sunday,TRUE,FALSE,2,Rainy,0.3,10,34.5,1.69,8,0.38,1.25
2024-01-07,11,Suburb_North,Sunday,TRUE,FALSE,3,Rainy,0.3,7,16,1.39,9,0.21,0.778
2024-01-07,11,Suburb_South,Sunday,TRUE,FALSE,3,Clear,0,5,19.2,1.36,8,0.38,0.625
2024-01-07,12,Airport,Sunday,TRUE,FALSE,1,Foggy,0.15,24,59.2,2.25,31,0.45,0.774
2024-01-07,12,Downtown,Sunday,TRUE,FALSE,1,Clear,0,14,58.4,2.23,11,0.51,1.273
2024-01-07,12,Midtown,Sunday,TRUE,FALSE,2,Rainy,0.3,13,25.1,1.53,18,0.6,0.722
2024-01-07,12,Suburb_North,Sunday,TRUE,FALSE,3,Clear,0,9,24.6,1.48,10,0.36,0.9
2024-01-07,12,Suburb_South,Sunday,TRUE,FALSE,3,Clear,0,10,14.3,1.41,13,0.37,0.769
2024-01-07,13,Airport,Sunday,TRUE,FALSE,1,Rainy,0.3,12,36.8,1.62,11,0.37,1.091
2024-01-07,13,Downtown,Sunday,TRUE,FALSE,1,Clear,0,17,55.2,2.05,22,0.51,0.773
2024-01-07,13,Midtown,Sunday,TRUE,FALSE,2,Clear,0,9,31.5,1.61,7,0.34,1.286
2024-01-07,13,Suburb_North,Sunday,TRUE,FALSE,3,Clear,0,9,27.4,1.47,8,0.47,1.125
2024-01-07,13,Suburb_South,Sunday,TRUE,FALSE,3,Clear,0,8,31.2,1.51,11,0.41,0.727
2024-01-07,14,Airport,Sunday,TRUE,FALSE,1,Foggy,0.15,10,56.9,2.23,8,0.46,1.25
2024-01-07,14,Downtown,Sunday,TRUE,FALSE,1,Rainy,0.3,15,36,1.76,18,0.23,0.833
2024-01-07,14,Midtown,Sunday,TRUE,FALSE,2,Rainy,0.3,8,32.5,1.55,8,0.25,1
2024-01-07,14,Suburb_North,Sunday,TRUE,FALSE,3,Foggy,0.15,14,16.6,1.33,10,0.3,1.4
2024-01-07,14,Suburb_South,Sunday,TRUE,FALSE,3,Stormy,0.5,8,19.8,1.45,7,0.31,1.143
2024-01-07,15,Airport,Sunday,TRUE,FALSE,1,Clear,0,18,39,1.81,16,0.5,1.125
2024-01-07,15,Downtown,Sunday,TRUE,FALSE,1,Rainy,0.3,16,40.6,1.76,19,0.36,0.842
2024-01-07,15,Midtown,Sunday,TRUE,FALSE,2,Clear,0,14,20.9,1.48,18,0.46,0.778
2024-01-07,15,Suburb_North,Sunday,TRUE,FALSE,3,Stormy,0.5,7,25.9,1.63,5,0.26,1.4
2024-01-07,15,Suburb_South,Sunday,TRUE,FALSE,3,Clear,0,9,24.1,1.46,6,0.3,1.5
2024-01-07,16,Airport,Sunday,TRUE,FALSE,1,Foggy,0.15,18,52.7,2.01,20,0.2,0.9
2024-01-07,16,Downtown,Sunday,TRUE,FALSE,1,Rainy,0.3,22,48.1,1.98,21,0.45,1.048
2024-01-07,16,Midtown,Sunday,TRUE,FALSE,2,Clear,0,14,24,1.58,17,0.29,0.824
2024-01-07,16,Suburb_North,Sunday,TRUE,FALSE,3,Foggy,0.15,9,23.9,1.6,6,0.49,1.5
2024-01-07,16,Suburb_South,Sunday,TRUE,FALSE,3,Clear,0,11,20.6,1.4,12,0.51,0.917
2024-01-07,17,Airport,Sunday,TRUE,TRUE,1,Clear,0,40,81.8,2.58,53,0.32,0.755
2024-01-07,17,Downtown,Sunday,TRUE,TRUE,1,Clear,0,24,82.7,2.84,31,0.34,0.774
2024-01-07,17,Midtown,Sunday,TRUE,TRUE,2,Clear,0,22,54.2,2.08,19,0.42,1.158
2024-01-07,17,Suburb_North,Sunday,TRUE,TRUE,3,Clear,0,17,54.5,2.03,14,0.46,1.214
2024-01-07,17,Suburb_South,Sunday,TRUE,TRUE,3,Foggy,0.15,14,56.9,2.19,18,0.58,0.778
2024-01-07,18,Airport,Sunday,TRUE,TRUE,1,Rainy,0.3,44,74,2.45,37,0.3,1.189
2024-01-07,18,Downtown,Sunday,TRUE,TRUE,1,Clear,0,41,88.2,2.83,40,0.31,1.025
2024-01-07,18,Midtown,Sunday,TRUE,TRUE,2,Foggy,0.15,14,51.6,2.05,19,0.48,0.737
2024-01-07,18,Suburb_North,Sunday,TRUE,TRUE,3,Rainy,0.3,16,42.3,1.72,16,0.37,1
2024-01-07,18,Suburb_South,Sunday,TRUE,TRUE,3,Foggy,0.15,18,43.1,1.91,18,0.46,1
2024-01-07,19,Airport,Sunday,TRUE,TRUE,1,Foggy,0.15,30,86.5,2.68,28,0.45,1.071
2024-01-07,19,Downtown,Sunday,TRUE,TRUE,1,Clear,0,35,85.8,2.61,27,0.5,1.296
2024-01-07,19,Midtown,Sunday,TRUE,TRUE,2,Clear,0,20,52.4,1.94,23,0.47,0.87
2024-01-07,19,Suburb_North,Sunday,TRUE,TRUE,3,Rainy,0.3,18,57.4,2.13,19,0.26,0.947
2024-01-07,19,Suburb_South,Sunday,TRUE,TRUE,3,Foggy,0.15,15,50.9,2.14,13,0.44,1.154
2024-01-07,20,Airport,Sunday,TRUE,TRUE,1,Rainy,0.3,37,84.3,2.66,31,0.38,1.194
2024-01-07,20,Downtown,Sunday,TRUE,TRUE,1,Rainy,0.3,33,85.6,2.81,37,0.41,0.892
2024-01-07,20,Midtown,Sunday,TRUE,TRUE,2,Clear,0,22,51.7,1.88,20,0.48,1.1
2024-01-07,20,Suburb_North,Sunday,TRUE,TRUE,3,Clear,0,20,44.6,1.96,21,0.58,0.952
2024-01-07,20,Suburb_South,Sunday,TRUE,TRUE,3,Stormy,0.5,19,53.7,2.27,21,0.29,0.905
2024-01-07,21,Airport,Sunday,TRUE,FALSE,1,Foggy,0.15,17,60.9,2.24,17,0.4,1
2024-01-07,21,Downtown,Sunday,TRUE,FALSE,1,Clear,0,24,54.5,2.06,31,0.25,0.774
2024-01-07,21,Midtown,Sunday,TRUE,FALSE,2,Foggy,0.15,16,36.5,1.77,14,0.31,1.143
2024-01-07,21,Suburb_North,Sunday,TRUE,FALSE,3,Clear,0,9,24.3,1.47,10,0.39,0.9
2024-01-07,21,Suburb_South,Sunday,TRUE,FALSE,3,Clear,0,11,19.7,1.62,15,0.57,0.733
2024-01-07,22,Airport,Sunday,TRUE,FALSE,1,Foggy,0.15,17,38.1,1.94,15,0.52,1.133
2024-01-07,22,Downtown,Sunday,TRUE,FALSE,1,Clear,0,18,43.3,1.93,21,0.31,0.857
2024-01-07,22,Midtown,Sunday,TRUE,FALSE,2,Clear,0,17,27.4,1.5,15,0.33,1.133
2024-01-07,22,Suburb_North,Sunday,TRUE,FALSE,3,Clear,0,8,19.8,1.49,5,0.48,1.6
2024-01-07,22,Suburb_South,Sunday,TRUE,FALSE,3,Clear,0,9,20.8,1.5,9,0.24,1
2024-01-07,23,Airport,Sunday,TRUE,FALSE,1,Rainy,0.3,22,53.6,2.18,21,0.38,1.048
2024-01-07,23,Downtown,Sunday,TRUE,FALSE,1,Clear,0,19,56.8,2.1,21,0.59,0.905
2024-01-07,23,Midtown,Sunday,TRUE,FALSE,2,Rainy,0.3,8,30.8,1.65,9,0.32,0.889
2024-01-07,23,Suburb_North,Sunday,TRUE,FALSE,3,Clear,0,10,33.5,1.64,11,0.37,0.909
2024-01-07,23,Suburb_South,Sunday,TRUE,FALSE,3,Clear,0,10,26.1,1.48,5,0.53,2
2024-01-08,0,Airport,Monday,FALSE,FALSE,1,Foggy,0.15,16,41,1.84,12,0.34,1.333
2024-01-08,0,Downtown,Monday,FALSE,FALSE,1,Rainy,0.3,11,33.6,1.59,9,0.46,1.222
2024-01-08,0,Midtown,Monday,FALSE,FALSE,2,Clear,0,6,18,1.21,9,0.43,0.667
2024-01-08,0,Suburb_North,Monday,FALSE,FALSE,3,Clear,0,3,5.2,1.06,3,0.34,1
2024-01-08,0,Suburb_South,Monday,FALSE,FALSE,3,Foggy,0.15,2,19.3,1.39,5,0.38,0.4
2024-01-08,1,Airport,Monday,FALSE,FALSE,1,Clear,0,18,40,1.66,18,0.33,1
2024-01-08,1,Downtown,Monday,FALSE,FALSE,1,Rainy,0.3,10,40.7,1.88,9,0.46,1.111
2024-01-08,1,Midtown,Monday,FALSE,FALSE,2,Rainy,0.3,4,20.5,1.43,6,0.46,0.667
2024-01-08,1,Suburb_North,Monday,FALSE,FALSE,3,Rainy,0.3,2,9.9,1.19,1,0.47,2
2024-01-08,1,Suburb_South,Monday,FALSE,FALSE,3,Clear,0,4,12.6,1.3,3,0.41,1.333
2024-01-08,2,Airport,Monday,FALSE,FALSE,1,Clear,0,7,35.4,1.73,6,0.49,1.167
2024-01-08,2,Downtown,Monday,FALSE,FALSE,1,Rainy,0.3,15,47,1.91,16,0.39,0.938
2024-01-08,2,Midtown,Monday,FALSE,FALSE,2,Rainy,0.3,4,10.9,1.18,1,0.27,4
2024-01-08,2,Suburb_North,Monday,FALSE,FALSE,3,Clear,0,3,16,1.23,5,0.37,0.6
2024-01-08,2,Suburb_South,Monday,FALSE,FALSE,3,Rainy,0.3,7,21.1,1.53,6,0.34,1.167
2024-01-08,3,Airport,Monday,FALSE,FALSE,1,Clear,0,18,38.5,1.75,20,0.37,0.9
2024-01-08,3,Downtown,Monday,FALSE,FALSE,1,Rainy,0.3,12,42.1,1.92,9,0.45,1.333
2024-01-08,3,Midtown,Monday,FALSE,FALSE,2,Clear,0,9,4.6,1.08,7,0.34,1.286
2024-01-08,3,Suburb_North,Monday,FALSE,FALSE,3,Rainy,0.3,6,11.7,1.11,1,0.54,6
2024-01-08,3,Suburb_South,Monday,FALSE,FALSE,3,Rainy,0.3,5,16.4,1.55,6,0.35,0.833
2024-01-08,4,Airport,Monday,FALSE,FALSE,1,Clear,0,5,51.7,2.17,4,0.41,1.25
2024-01-08,4,Downtown,Monday,FALSE,FALSE,1,Clear,0,10,41.1,1.69,12,0.46,0.833
2024-01-08,4,Midtown,Monday,FALSE,FALSE,2,Stormy,0.5,5,14.9,1.13,3,0.32,1.667
2024-01-08,4,Suburb_North,Monday,FALSE,FALSE,3,Rainy,0.3,1,15.3,1.29,2,0.34,0.5
2024-01-08,4,Suburb_South,Monday,FALSE,FALSE,3,Clear,0,5,15,1.35,10,0.48,0.5
2024-01-08,5,Airport,Monday,FALSE,FALSE,1,Stormy,0.5,11,34.6,1.7,13,0.3,0.846
2024-01-08,5,Downtown,Monday,FALSE,FALSE,1,Clear,0,14,46.9,1.97,11,0.29,1.273
2024-01-08,5,Midtown,Monday,FALSE,FALSE,2,Rainy,0.3,5,26.8,1.46,2,0.25,2.5
2024-01-08,5,Suburb_North,Monday,FALSE,FALSE,3,Stormy,0.5,4,23.9,1.45,4,0.36,1
2024-01-08,5,Suburb_South,Monday,FALSE,FALSE,3,Clear,0,2,9.8,1.3,3,0.35,0.667
2024-01-08,6,Airport,Monday,FALSE,FALSE,1,Foggy,0.15,13,44.5,1.74,9,0.49,1.444
2024-01-08,6,Downtown,Monday,FALSE,FALSE,1,Clear,0,13,45,1.74,9,0.41,1.444
2024-01-08,6,Midtown,Monday,FALSE,FALSE,2,Rainy,0.3,8,13.9,1.41,7,0.38,1.143
2024-01-08,6,Suburb_North,Monday,FALSE,FALSE,3,Clear,0,5,8.6,1.2,6,0.49,0.833
2024-01-08,6,Suburb_South,Monday,FALSE,FALSE,3,Stormy,0.5,6,6.4,1.05,12,0.4,0.5
2024-01-08,7,Airport,Monday,FALSE,TRUE,1,Clear,0,26,65.9,2.36,27,0.38,0.963
2024-01-08,7,Downtown,Monday,FALSE,TRUE,1,Clear,0,30,64.4,2.3,24,0.4,1.25
2024-01-08,7,Midtown,Monday,FALSE,TRUE,2,Clear,0,22,42.5,1.8,31,0.45,0.71
2024-01-08,7,Suburb_North,Monday,FALSE,TRUE,3,Stormy,0.5,10,37.6,1.79,11,0.42,0.909
2024-01-08,7,Suburb_South,Monday,FALSE,TRUE,3,Clear,0,13,31.7,1.82,13,0.5,1
2024-01-08,8,Airport,Monday,FALSE,TRUE,1,Clear,0,23,73.2,2.41,28,0.5,0.821
2024-01-08,8,Downtown,Monday,FALSE,TRUE,1,Rainy,0.3,29,70.1,2.42,27,0.38,1.074
2024-01-08,8,Midtown,Monday,FALSE,TRUE,2,Clear,0,12,52.9,2.21,15,0.36,0.8
2024-01-08,8,Suburb_North,Monday,FALSE,TRUE,3,Rainy,0.3,10,39.7,1.78,12,0.35,0.833
2024-01-08,8,Suburb_South,Monday,FALSE,TRUE,3,Clear,0,8,37.5,1.78,11,0.5,0.727
2024-01-08,9,Airport,Monday,FALSE,TRUE,1,Clear,0,21,77,2.55,19,0.44,1.105
2024-01-08,9,Downtown,Monday,FALSE,TRUE,1,Rainy,0.3,27,66.8,2.14,28,0.47,0.964
2024-01-08,9,Midtown,Monday,FALSE,TRUE,2,Rainy,0.3,16,35.8,1.66,20,0.37,0.8
2024-01-08,9,Suburb_North,Monday,FALSE,TRUE,3,Clear,0,8,47,1.88,9,0.38,0.889
2024-01-08,9,Suburb_South,Monday,FALSE,TRUE,3,Rainy,0.3,11,48,2,12,0.43,0.917
2024-01-08,10,Airport,Monday,FALSE,FALSE,1,Clear,0,13,41.6,1.8,15,0.31,0.867
2024-01-08,10,Downtown,Monday,FALSE,FALSE,1,Foggy,0.15,10,41.6,1.95,12,0.41,0.833
2024-01-08,10,Midtown,Monday,FALSE,FALSE,2,Clear,0,9,30.5,1.68,13,0.49,0.692
2024-01-08,10,Suburb_North,Monday,FALSE,FALSE,3,Rainy,0.3,2,12.6,1.36,1,0.41,2
2024-01-08,10,Suburb_South,Monday,FALSE,FALSE,3,Foggy,0.15,5,25.1,1.55,6,0.35,0.833
2024-01-08,11,Airport,Monday,FALSE,FALSE,1,Rainy,0.3,11,28.1,1.63,12,0.44,0.917
2024-01-08,11,Downtown,Monday,FALSE,FALSE,1,Clear,0,10,41.8,1.8,11,0.48,0.909
2024-01-08,11,Midtown,Monday,FALSE,FALSE,2,Clear,0,12,19.3,1.26,14,0.32,0.857
2024-01-08,11,Suburb_North,Monday,FALSE,FALSE,3,Clear,0,1,12.1,1.26,3,0.4,0.333
2024-01-08,11,Suburb_South,Monday,FALSE,FALSE,3,Rainy,0.3,5,10.7,1.29,7,0.38,0.714
2024-01-08,12,Airport,Monday,FALSE,FALSE,1,Clear,0,9,38.9,1.81,7,0.35,1.286
2024-01-08,12,Downtown,Monday,FALSE,FALSE,1,Rainy,0.3,16,45.1,1.99,12,0.3,1.333
2024-01-08,12,Midtown,Monday,FALSE,FALSE,2,Clear,0,9,23.7,1.68,10,0.39,0.9
2024-01-08,12,Suburb_North,Monday,FALSE,FALSE,3,Clear,0,2,14.8,1.42,1,0.36,2
2024-01-08,12,Suburb_South,Monday,FALSE,FALSE,3,Foggy,0.15,0,10.4,1.24,1,0.35,0
2024-01-08,13,Airport,Monday,FALSE,FALSE,1,Rainy,0.3,15,37.5,1.64,19,0.23,0.789
2024-01-08,13,Downtown,Monday,FALSE,FALSE,1,Stormy,0.5,16,48.3,1.99,18,0.54,0.889
2024-01-08,13,Midtown,Monday,FALSE,FALSE,2,Clear,0,6,14.7,1.25,5,0.35,1.2
2024-01-08,13,Suburb_North,Monday,FALSE,FALSE,3,Clear,0,5,19.1,1.35,4,0.35,1.25
2024-01-08,13,Suburb_South,Monday,FALSE,FALSE,3,Clear,0,3,15.8,1.26,8,0.22,0.375
2024-01-08,14,Airport,Monday,FALSE,FALSE,1,Clear,0,8,40.7,1.9,8,0.52,1
2024-01-08,14,Downtown,Monday,FALSE,FALSE,1,Clear,0,11,42.4,1.79,9,0.18,1.222
2024-01-08,14,Midtown,Monday,FALSE,FALSE,2,Clear,0,11,13.7,1.18,9,0.47,1.222
2024-01-08,14,Suburb_North,Monday,FALSE,FALSE,3,Clear,0,4,20.2,1.5,5,0.51,0.8
2024-01-08,14,Suburb_South,Monday,FALSE,FALSE,3,Stormy,0.5,5,13.2,1.27,9,0.39,0.556
2024-01-08,15,Airport,Monday,FALSE,FALSE,1,Foggy,0.15,9,41.3,1.78,9,0.24,1
2024-01-08,15,Downtown,Monday,FALSE,FALSE,1,Clear,0,4,58.2,2.23,4,0.27,1
2024-01-08,15,Midtown,Monday,FALSE,FALSE,2,Rainy,0.3,7,16.6,1.3,8,0.31,0.875
2024-01-08,15,Suburb_North,Monday,FALSE,FALSE,3,Clear,0,2,16.4,1.41,1,0.17,2
2024-01-08,15,Suburb_South,Monday,FALSE,FALSE,3,Clear,0,8,12.8,1.29,6,0.44,1.333
2024-01-08,16,Airport,Monday,FALSE,FALSE,1,Rainy,0.3,21,41.3,1.84,25,0.48,0.84
2024-01-08,16,Downtown,Monday,FALSE,FALSE,1,Clear,0,11,39,1.68,8,0.28,1.375
2024-01-08,16,Midtown,Monday,FALSE,FALSE,2,Clear,0,4,28.2,1.4,1,0.49,4
2024-01-08,16,Suburb_North,Monday,FALSE,FALSE,3,Clear,0,5,8.5,1.2,6,0.42,0.833
2024-01-08,16,Suburb_South,Monday,FALSE,FALSE,3,Clear,0,7,11.2,1.25,4,0.51,1.75
2024-01-08,17,Airport,Monday,FALSE,TRUE,1,Clear,0,28,60,2.28,25,0.38,1.12
2024-01-08,17,Downtown,Monday,FALSE,TRUE,1,Foggy,0.15,35,67.6,2.26,46,0.43,0.761
2024-01-08,17,Midtown,Monday,FALSE,TRUE,2,Clear,0,24,42.2,1.85,26,0.25,0.923
2024-01-08,17,Suburb_North,Monday,FALSE,TRUE,3,Foggy,0.15,4,36.3,1.85,6,0.32,0.667
2024-01-08,17,Suburb_South,Monday,FALSE,TRUE,3,Clear,0,12,34.2,1.7,8,0.24,1.5
2024-01-08,18,Airport,Monday,FALSE,TRUE,1,Rainy,0.3,39,70,2.26,40,0.49,0.975
2024-01-08,18,Downtown,Monday,FALSE,TRUE,1,Clear,0,29,75.7,2.55,29,0.37,1
2024-01-08,18,Midtown,Monday,FALSE,TRUE,2,Stormy,0.5,19,65.9,2.41,24,0.34,0.792
2024-01-08,18,Suburb_North,Monday,FALSE,TRUE,3,Stormy,0.5,10,44.8,1.94,8,0.39,1.25
2024-01-08,18,Suburb_South,Monday,FALSE,TRUE,3,Rainy,0.3,6,35.3,1.63,5,0.25,1.2
2024-01-08,19,Airport,Monday,FALSE,TRUE,1,Stormy,0.5,28,53.6,2.15,31,0.29,0.903
2024-01-08,19,Downtown,Monday,FALSE,TRUE,1,Clear,0,33,59.7,2.15,33,0.31,1
2024-01-08,19,Midtown,Monday,FALSE,TRUE,2,Rainy,0.3,12,55,2.12,9,0.42,1.333
2024-01-08,19,Suburb_North,Monday,FALSE,TRUE,3,Rainy,0.3,10,45.2,1.8,5,0.37,2
2024-01-08,19,Suburb_South,Monday,FALSE,TRUE,3,Rainy,0.3,11,37.8,1.8,12,0.37,0.917
2024-01-08,20,Airport,Monday,FALSE,TRUE,1,Rainy,0.3,35,73.9,2.64,27,0.3,1.296
2024-01-08,20,Downtown,Monday,FALSE,TRUE,1,Clear,0,24,73.8,2.45,22,0.42,1.091
2024-01-08,20,Midtown,Monday,FALSE,TRUE,2,Clear,0,18,47.5,1.99,20,0.3,0.9
2024-01-08,20,Suburb_North,Monday,FALSE,TRUE,3,Rainy,0.3,7,44.3,1.98,6,0.3,1.167
2024-01-08,20,Suburb_South,Monday,FALSE,TRUE,3,Clear,0,9,43.8,1.93,7,0.26,1.286
2024-01-08,21,Airport,Monday,FALSE,FALSE,1,Clear,0,14,42.8,1.79,13,0.32,1.077
2024-01-08,21,Downtown,Monday,FALSE,FALSE,1,Clear,0,15,35.2,1.72,17,0.34,0.882
2024-01-08,21,Midtown,Monday,FALSE,FALSE,2,Clear,0,11,15.1,1.34,15,0.4,0.733
2024-01-08,21,Suburb_North,Monday,FALSE,FALSE,3,Rainy,0.3,5,20.2,1.35,8,0.35,0.625
2024-01-08,21,Suburb_South,Monday,FALSE,FALSE,3,Clear,0,0,11.9,1.28,1,0.45,0
2024-01-08,22,Airport,Monday,FALSE,FALSE,1,Clear,0,11,31.2,1.58,16,0.59,0.688
2024-01-08,22,Downtown,Monday,FALSE,FALSE,1,Clear,0,15,46.9,1.86,17,0.46,0.882
2024-01-08,22,Midtown,Monday,FALSE,FALSE,2,Clear,0,8,13.1,1.23,9,0.4,0.889
2024-01-08,22,Suburb_North,Monday,FALSE,FALSE,3,Clear,0,3,11,1.32,5,0.34,0.6
2024-01-08,22,Suburb_South,Monday,FALSE,FALSE,3,Clear,0,6,10.2,1.13,7,0.34,0.857
2024-01-08,23,Airport,Monday,FALSE,FALSE,1,Clear,0,16,44.9,1.79,16,0.53,1
2024-01-08,23,Downtown,Monday,FALSE,FALSE,1,Clear,0,11,32,1.61,14,0.38,0.786
2024-01-08,23,Midtown,Monday,FALSE,FALSE,2,Clear,0,5,19.6,1.41,3,0.47,1.667
2024-01-08,23,Suburb_North,Monday,FALSE,FALSE,3,Rainy,0.3,5,24.8,1.61,4,0.41,1.25
2024-01-08,23,Suburb_South,Monday,FALSE,FALSE,3,Clear,0,4,10.8,1.15,4,0.32,1
2024-01-09,0,Airport,Tuesday,FALSE,FALSE,1,Foggy,0.15,7,35.7,1.71,9,0.43,0.778
2024-01-09,0,Downtown,Tuesday,FALSE,FALSE,1,Clear,0,13,38.2,1.67,13,0.41,1
2024-01-09,0,Midtown,Tuesday,FALSE,FALSE,2,Stormy,0.5,5,9.7,1.25,5,0.43,1
2024-01-09,0,Suburb_North,Tuesday,FALSE,FALSE,3,Clear,0,2,19.9,1.34,8,0.44,0.25
2024-01-09,0,Suburb_South,Tuesday,FALSE,FALSE,3,Rainy,0.3,4,5.8,1.17,5,0.48,0.8
2024-01-09,1,Airport,Tuesday,FALSE,FALSE,1,Rainy,0.3,14,43,1.82,14,0.4,1
2024-01-09,1,Downtown,Tuesday,FALSE,FALSE,1,Clear,0,8,45.4,1.98,7,0.35,1.143
2024-01-09,1,Midtown,Tuesday,FALSE,FALSE,2,Clear,0,7,7.5,1.13,6,0.35,1.167
2024-01-09,1,Suburb_North,Tuesday,FALSE,FALSE,3,Clear,0,4,8.4,1.13,4,0.41,1
2024-01-09,1,Suburb_South,Tuesday,FALSE,FALSE,3,Rainy,0.3,3,9.6,1.31,4,0.63,0.75
2024-01-09,2,Airport,Tuesday,FALSE,FALSE,1,Rainy,0.3,10,49.5,1.87,12,0.27,0.833
2024-01-09,2,Downtown,Tuesday,FALSE,FALSE,1,Clear,0,6,38.9,1.62,3,0.39,2
2024-01-09,2,Midtown,Tuesday,FALSE,FALSE,2,Foggy,0.15,7,21.4,1.38,9,0.45,0.778
2024-01-09,2,Suburb_North,Tuesday,FALSE,FALSE,3,Rainy,0.3,2,20.3,1.41,1,0.42,2
2024-01-09,2,Suburb_South,Tuesday,FALSE,FALSE,3,Foggy,0.15,4,16.3,1.12,3,0.33,1.333
